ESTADO,MUNICIPIO,LOCALIDAD,RNPA,TITULAR,ESPECIE,AREA,FECHA_INICIO,FECHA_TERMINO
VERACRUZ,ALVARADO,,3001010093,UNIDOS HASTA EL MAR SC DE RL,ESCAMA,LAGUNA DE ALVARADO Y RIO PAPALOAPAN DE ALVARADO LA TUNILLA,1/30/2012,1/29/2014
BAJA CALIFORNIA,ENSENADA,,2030085586,"UNIDAD DE PRODUCTORES EJIDALES EL CONSUELO, S DE P. R. DE  R.L.",ALMEJA GENEROSA,"AGUAS DE JURISDICCIÓN FEDERAL DEL OCÉANO PACÍFICO, FRENTE AL ESTADO DE BAJA CALIFORNIA, LAS SIGUIENTES COORDENADAS GREOGRAFICAS: 30-18-00 L.N. 115-49-00 L.W  2.- 30-18-00 L.N.  116-00-00 L.W  3.- 30-20-00 L.N.  115-58-30 L.W  4.- 30-20-00 L.N  116-00-00 L.W.  5.- 30-22-10 L.N. 115-58-41 L.W  6.- 30-22-10 115-58-55 L.W. 7.- 30-23-15 L.N 116-00-00 L.W  8.- 30-24-00 L.N 115-59-00 L.W.",7/18/2012,7/18/2014
SAN LUIS POTOSI,EBANO,,2400000622,"UNIDAD DE PRODUCCION PESQUERA LAGUNA DE MARLAND EBANO, S.C. DE R.L.",LANGOSTINO,LAGUNA DE MARLAND,11/29/2012,11/28/2014
SAN LUIS POTOSI,EBANO,,2400000622,"UNIDAD DE PRODUCCION PESQUERA LAGUNA DE MARLAND EBANO, S.C. DE R.L.",ESCAMA DE AGUA DULCE,LAGUNA DE MARLAND,11/29/2012,11/28/2014
BAJA CALIFORNIA,MEXICALI ,,206000945,"UNIDAD DE PRODUCCION PESQUERA DEL PACIFICO, SPR DE RL",ESCAMA MARINA ,COSTA ESTE DE BAJA CALIFORNIA,8/19/2011,8/18/2015
BAJA CALIFORNIA,MEXICALI,,206001406,"UNIDAD DE PRODUCCION PESQUERA DEL PACIFICO, S.P.R. DE R.L.",CURVINA GOLFINA,"AGUAS DE JURISDICCON FEDERAL DEL ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO, FUERA DE LA ZONA NUCLEO DE LA BIOSFERA ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO",2/7/2013,2/6/2015
BAJA CALIFORNIA,MEXICALI,,206000945,UNIDAD DE PRODUCCION PESQUERA DEL PACIFICO,LISA,AGUAS DE JURISDICCION FEDERAL DE LA COSTA ESTE DE BAJA CALIFORNIA ,9/2/2011,9/1/2015
BAJA CALIFORNIA,ENSENADA,,203007836,"UNIDAD DE PROD. PESQ. MANCHURIA, S.P.R. DE R.L.",TIBURON,COSTA  OESTE  DE BAJA CALIFORNIA ,5/27/2011,5/30/2015
GUERRERO,LA UNIÓN,SAN FERNANDO,1202000806,"UNIDAD ACUÍCOLA ZOECUA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,"AGUAS DE JURISDICCIÓN FEDERAL DEL ESTERO ZORCUA, MUNICIPIO DE LA UNIÓN DE ISIDRO MONTES DE OCA, ESTADO DE GUERRERO",7/24/2012,7/23/2014
GUERRERO,ACAPULCO DE JUAREZ,ALTAMIRA,1201000369,"UN NUEVO ORIZONTE DE SAN PEDRO LAS PLAYAS, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA DE TRES PALOS,8/29/2012,8/28/2016
GUERRERO,ACAPULCO DE JUAREZ,SAN FERNANDO,1201008917,"ULTIMA GENERACION LAS PLAYAS, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,LAGUNA DE TRES PALOS,3/29/2011,3/28/2015
VERACRUZ,ALVARADO,COMONDÚ,3011008996,ULISES ZAMORANO DIAZ,ESCAMA,LAS BARRANCAS,9/25/2012,9/24/2014
NAYARIT,COMPOSTELA,COMONDÚ,1801001304,ULISES GODINEZ CONTRERAS,ESCAMA MARINA,AGUAS DE JURISDICCION FEDERAL DEL LITORAL DEL ESTADO DE NAYARIT,9/28/2011,9/27/2014
OAXACA,SAN PEDRO HUAMELULA,ALTAMIRA,2005002155,UBERTO CAMPOS RAMIREZ,TIBURON,LITORAL DEL OCEANO PACIFICO DE BAHIA BAMBA HASTA EL RIO COPALITA,5/1/2011,4/30/2015
OAXACA,SAN PEDRO HUAMELULA,EL FUERTE,2005002155,UBERTO CAMPOS RAMIREZ,ESCAMA MARINA,"LITORAL DEL ESTADO DE OAXACA, COMPRENDE DE BAHÍ BAMBA HASTA EL RIO COPALITA",3/15/2012,3/14/2016
NAYARIT,COMPOSTELA,EL FUERTE,1801001411,UBALDO RIVERA JIMENEZ,ESCAMA MARINA,AGUAS NACIONALES DEL LITORAL DEL ESTADO DE NAYARIT,6/21/2012,6/20/2016
BAJA CALIFORNIA,ENSENADA,COMONDÚ,203004775,"U.P.P.E. EL PUERTO DE SANTO TOMAS, SPR DE RL",ERIZO ROJO,COORDENADAS,11/11/2010,11/10/2014
BAJA CALIFORNIA,PLAYAS DEL ROSARITO,COMONDÚ,203007901,"U.P.P. PESCADORES RIBEREÑOS DE BAJA CALIFORNIA, S.P.R. DE R.L. ",LANGOSTA ROJA,COORDENADAS,8/29/2011,10/12/2014
BAJA CALIFORNIA,PLAYAS DE ROSARITO,LA PAZ,203007901,"U.P.P. PESCADORES RIBEREÑOS DE BAJA CALIFORNIA, S.P.R. DE R.L. ",ESCAMA MARINA,AGUAS DE JURISDICCION FEDERAL DEL ESTADO DE BAJA CALIFORNIA,9/12/2011,10/12/2014
BAJA CALIFORNIA,PLAYAS DE ROSARITO,LA PAZ,203007901,"U.P.P. PESCADORES RIBEREÑOS DE BAJA CALIFORNIA, S.P.R. DE R.L. ",ERIZO ROJO,COORDENADAS,10/13/2010,10/12/2014
BAJA CALIFORNIA,ENSENADA,LA PAZ,203007836,"U.P.P. MANCHURIA, SPR DE RL",ESCAMA MARINA,COSTA OESTE  DE BAJA CALIFORNIA ,5/20/2011,5/19/2015
CHIAPAS,VILLACORZO,LA PAZ,707000303,U.P.P. E. REVOLUCION MEXICANA,ESCAMA DE AGUA DULCE,EMBALSE DE LA PRESA DR. BELISARIO DOMINGUEZ (LA ANGOSTURA),7/6/2012,7/5/2014
BAJA CALIFORNIA,ROSARITO,LA PAZ,203008198,"U.P.P. AUTENTICOS PESCADORES MORRO ROSARITO, S.DE R.L. DE C.V.",ESCAMA MARINA ,LITORAL DEL EDO DE BAJA CAIF.,11/6/2012,5/26/2014
BAJA CALIFORNIA,ROSARITO,LA PAZ,203008198,U.P.P. AUT PESC MORRO ROSARITO S. DE R.L. DE C.V.,CANGREJO,COORDENADAS,11/6/2012,11/5/2016
CAMPECHE,CHAMPOTON,EL FUERTE,403001142,U. DE AUTENTICOS PESC. LIBRES DE RL. U. BAHIA DE GPE. DE,PULPO,LITORAL DEL ESTADO DE CAMPECHE,7/16/2012,7/15/2014
CAMPECHE,CHAMPOTON,SAN FERNANDO,403001142,U. DE AUTENTICOS PESC. LIBRES DE RL. U. BAHIA DE GPE. DE,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,7/16/2012,7/15/2014
BAJA CALIFORNIA SUR,COMONDÚ,SAN FERNANDO,311001762,TRINIDAD ARMENTA VALLE,ESCAMA MARINA,"AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO ADYACENTES AL MUNICIPIO DE COMONDÚ, ESTADO DE BAJA CALIFORNIA SUR",10/26/2012,10/25/2014
BAJA CALIFORNIA SUR,COMONDÚ,SAN FERNANDO,311001762,TRINIDAD ARMENTA VALLE,CALAMAR,LITORAL DEL OCEANO PACIFICO EN LA JURISDICCIÓN DEL MPIO. COMONDU,3/29/2012,3/28/2014
CAMPECHE,CALKINI,MULEGE,408001402,TRANSITO CRUZ VILLEGAS,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,6/29/2012,6/28/2014
BAJA CALIFORNIA SUR,COMONDÚ,MULEGE,305003097,TOMASA OSUNA VERDUGO,ESCAMA,JURISDICCION DEL MPIO DE COMONDU,12/16/2011,1/30/2014
BAJA CALIFORNIA SUR,COMONDÚ,MULEGE,305003097,TOMASA OSUNA VERDUGO,ALMEJA CATARINA,"BAHIA MAGDALENA, MPIO DE COMONDU, ESTADO DE BAJA CALIFORNIA SUR",6/15/2012,6/14/2014
VERACRUZ,ALVARADO,MULEGE,3001007578,TOMASA GONZALEZ VALENZUELA,ESCAMA,RIBERA DEL GOLFO DE MEXICO FRENTE A ARBOLILLOS HASTA ROCA PARTIDA,1/30/2012,1/29/2014
CAMPECHE,CHAMPOTON,MULEGE,403002561,TOMAS MENDEZ CAAMAL,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,11/28/2012,11/27/2014
BAJA CALIFORNIA,ENSENADA,MULEGE,203127410,TOMAS GUERRERO SIMONES,MEJILLON,COORDENADAS,1/28/2010,1/27/2014
NAYARIT,COMPOSTELA,MATAMOROS,1801001452,TOBIAS ALFONSO GARCIA MURILLO,ESCAMA MARINA,AGUAS DE JURISDICCION FEDERAL DEL LITORAL DEL ESTADO DE NAYARIT,12/12/2011,12/11/2015
TAMAULIPAS,TAMPICO,TAMPICO,2808001289,TITO RUIZ CRUZ,JAIBA,"LAGUNA MADRE EN LA JURISDICCION DE LA OFICINA DE MATAMOROS, TAMAULIPAS",4/26/2010,3/1/2014
TABASCO,PARAISO,,2703001087,TITO HERNANDEZ RIVERA,TIBURON,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TABASCO,11/24/2010,4/30/2014
CAMPECHE,CARMEN,CARDENAS,405001108,"TIBURONEROS DEL GOLFO DE MEXICO, SC. DE RL. DE CV.",JAIBA,LITORAL DEL ESTADO DE CAMPECHE,4/11/2012,4/10/2014
CAMPECHE,CARMEN,PARAISO,405001108,"TIBURONEROS DEL GOLFO DE MEXICO, SC. DE RL. DE CV.",ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,4/11/2012,4/10/2014
OAXACA,SAN PEDRO IXCATLAN,MATAMOROS,2006001248,TERESO MENDOZA ALVEAR,ESCAMA DE AGUA DULCE,"PRESA PRESIDENTE MIGUEL ALEMAN, EN OAXACA",9/22/2011,9/21/2015
CAMPECHE,CAMPECHE,GUEMEZ,401003272,TERESITA ISABEL NOVELO CHE,CANGREJO MORO,LITORAL DEL ESTADO DE CAMPECHE,4/10/2012,4/9/2014
BAJA CALIFORNIA SUR ,,,305005894,TERESITA DE JESUS CALDERON ROMERO ,TIBURON ,"MPIOS DE LA PAZ, COMONDU Y MULEGE",5/19/2011,4/30/2014
BAJA CALIFORNIA SUR,COMONDÚ,CARDENAS,311001788,TERESA VALENZUELA AGUIRRE,CALAMAR,"LITORAL DEL OCEANO PACIFICO, EN LA JURISDICCIÓN DEL MPIO. DE COMONDU",5/25/2012,5/24/2014
TABASCO,CARDENAS,CARDENAS,2704002563,TEODORO WILSON GALLEGOS,ESCAMA MARINA,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TABASCO,6/4/2010,6/3/2014
TABASCO,PARAISO,PARAISO,2701004430,TEODORO WILSON GALLEGOS,ESCAMA MARINA,GOLFO DE MEXICO EN EL LITORAL EN EL ESTADO DE TABASCO,8/4/2010,8/3/2014
SINALOA,MAZATLÁN,MATAMOROS,2508014046,TEODORO ROBLES ARELLANO,ESCAMA MARINA,"AGUAS DE JURISDICCIÓN FEDERAL ADYACENTES AL ESTADO DE SINALOA, ESPECIFICAMENTE EN MAZATLÁN, ENTRE BARRAS DE PIAXTLA Y BARRÓN",8/3/2012,8/2/2014
SINALOA,MAZATLÁN,GUEMEZ,2508013717,TEODORO JARAMILLO CARRASCO,ESCAMA,AGUAS DE JURISDICCIÓN FEDERAL EN EL ESTADO DE SINALOA,12/8/2011,7/6/2014
SINALOA,MAZATLÁN,MATAMOROS,2508010689,SUSANO GAXIOLA VELARDE,ESCAMA MARINA,LITORAL DE OCEANO PACIFICO EN EL ESTADO DE SINALOA,11/16/2010,11/15/2014
CAMPECHE,CAMPECHE,CENTLA,401003355,SUSANA PLEITES HURTAULT,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,4/9/2012,4/8/2014
BAJA CALIFORNIA,ENSENADA,EJIDO RUBEN JARAMILLO,203011457,"SUR PACIFIC, SPR DE RL",PEPINO DE MAR,"30° 54' 00""  116° 12' 45"", 30° 54' 00""  116° 21' 00"", 31° 00' 00""  116° 22' 30"", 31° 09' 30""  116° 20' 50"", 31° 09' 30""  116° 19' 00""",12/13/2011,12/12/2015
BAJA CALIFORNIA,ENSENADA,EJIDO RUBEN JARAMILLO ,203011457,"SUR PACIFIC, S.P.R. DE R.L.",CANGREJO,CORDENADAS ,5/13/2011,5/12/2015
BAJA CALIFORNIA,ENSENADA,PUNTA COLONETT,203011457,"SUR PACIFIC, S.P.R. DE R.L.",ERIZO ROJO Y ERIZO MORADO,"AGUAS DE JURISDICCIÓN FEDERAL ADYACENTES AL ESTADO DE BAJA CALIFORNIA, EN LAS COORDENADAS GEOGRAFICAS QUE SE DETALLAN EN EL TITULO",12/19/2013,12/18/2023
BAJA CALIFORNIA,ENSENADA,PUNTA COLONETT,203011457,"SUR PACIFIC, S.P.R. DE R.L.",CALAMAR GIGANTE,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO A LO LARGO DE BAJA CALIFORNIA,8/16/2012,8/15/2014
BAJA CALIFORNIA,ENSENADA,EJ. RUBÉN JARAMILLO,203011457,"SUR PACIFIC, S.P.R. DE R.L.",ALMEJA GENEROSA,"AGUAS DE JURISDICCIÓN FEDERAL DEL OCÉANO PACÍFICO, ESPECIFICAMENTE EN LAS COORDENADAS DESCRITAS EN EL OFICIO ANEXO NO. DGOPA-DAPA/12514/050912/V/2804, DE FECHA 06 DE SEPTIEMBRE DE 2012",9/8/2012,9/5/2014
VERACRUZ,JALTIPAN,LOMAS DE TACAMICHAPAN,3003004946,SSS UNIDAD SOCIAL ISLA DE TACAMICHAPAN,LANGOSTINO,ISLA DE TACAMICHAPAN,6/11/2012,6/10/2014
VERACRUZ,JALTIPAN,LOMAS DE TACAMICHAPAN,3003004946,SSS UNIDAD SOCIAL ISLA DE TACAMICHAPAN,ESCAMA,ISLA DE TACAMICHAPAN,6/11/2012,6/10/2014
TAMAULIPAS,MATAMOROS,MATAMOROS,2804001697,SSS PREFALEGO,ESCAMA MARINA,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS Y LAGUNA MADRE,4/28/2010,4/27/2014
VERACRUZ,ACTOPAN,GUEMEZ,3011009465,SSS PESCADORES DE VILLA RICA,TIBURON,RIBERA DEL GOLFO DE MEXICO DE BARRA DE CHACHALACAS A BARRA SAN AGUSTIN,3/15/2012,3/14/2014
VERACRUZ,ACTOPAN,MATAMOROS,3011009465,SSS PESCADORES DE VILLA RICA,ESCAMA,RIBERA DEL GOLFO DE MEXICO DE BARRA DE CHACHALACAS A BARRA SAN AGUSTIN,3/15/2012,3/14/2014
TAMAULIPAS,GUEMEZ,GUEMEZ,2803000609,SSS PESCADORES DE GUEMEZ AUTENTICOS,CATAN,PRESA VICENTE GUERRERO EN LA JURISDICCION DE LA OFICINA FEDERAL DE PESCA EN CD. VICTORIA,4/28/2010,4/27/2014
VERACRUZ,MINATITLAN,EJIDO SAN PEDRO MEXCALAPA,3003005216,SSS LAGUNA DE SAN PEDRO MEXCALAPA,LANGOSTINO,LAGUNA DE MEXCALAPA,3/15/2012,3/14/2014
VERACRUZ,MINATITLAN,EJIDO SAN PEDRO MEXCALAPA,3003005216,SSS LAGUNA DE SAN PEDRO MEXCALAPA,JAIBA,LAGUNA DE MEXCALAPA,3/15/2012,3/14/2014
VERACRUZ,MINATITLAN,EJIDO SAN PEDRO MEXCALAPA,3003005216,SSS LAGUNA DE SAN PEDRO MEXCALAPA,ESCAMA,LAGUNA DE MEXCALAPA,3/15/2012,3/14/2014
VERACRUZ,PAJAPAN,JICACAL,3003004714,SSS BARRA DE JICACAL,JAIBA,LAGUNA DEL OSTION,6/25/2012,6/24/2014
VERACRUZ,PAJAPAN,JICACAL,3003004714,SSS BARRA DE JICACAL,ESCAMA,LAGUNA DEL OSTION,6/25/2012,6/24/2014
TAMAULIPAS,MATAMOROS,MATAMOROS,2804001499,SSS  ACUICOLA Y PESQUERA,ESCAMA MARINA,GOLFO DE MEXICO EN EL LITORAL DEL ESTADO DE TAMAULIPAS,4/23/2010,4/22/2014
BAJA CALIFORNIA,ENSENADA,ENSENADA,203010715,"SPR PUNTA  CANOAS,S DE RL DE CV",CARACOL PANOCHA,"29 23 00.44  115 00 08.27, 29 20 30.06  115 02 00.42, 29 23 06.52  115 17 22.27, 29 25 51.15  115 10 38.43",2/28/2012,3/30/2015
BAJA CALIFORNIA,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.","inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",203008545,"SPR JUAN COTA, JC, SPR",ALMEJA,"inexistencia de la información en esta Dirección, esto en apego a los artículos 42 y 46 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental, así como lo estipulado en la Fracción V del artículo 70 del Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.",11/1/2000,10/31/2020
BAJA CALIFORNIA ,MEXICALI ,MEXICALI ,22600075,SPR DE RL EL DESEMBOQUE,ESCAMA MARINA ,LITORAL DEL EDO DE BAJA CAIF.,6/10/2011,6/9/2015
CAMPECHE,CARMEN,CARMEN,402005623,"SPPRBYSA EBEN EZER, SC DE RL DE CV",TIBURÓN,LITORAL DEL ESTADO DE CAMPECHE,12/4/2012,12/3/2014
CAMPECHE,CARMEN,SABANCUY,407000686,SPPRB. Y S.A. JAIVEROS OLVIDADOS DE SABANCUY SC. DE RL. DE CV.,JAIBA,LITORAL DEL ESTADO DE CAMPECHE,4/3/2012,4/2/2014
CAMPECHE,CARMEN,SABANCUY,407000686,SPPRB. Y S.A. JAIVEROS OLVIDADOS DE SABANCUY SC. DE RL. DE CV.,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,4/3/2012,4/2/2014
CAMPECHE,CARMEN,SABANCUY,407000710,SPPRB Y S LA ALMENDRA SC DE RL DE CV,PULPO,LITORAL DEL ESTADO DE CAMPECHE,6/20/2012,6/19/2014
CAMPECHE,CARMEN,SABANCUY,407000710,SPPRB Y S LA ALMENDRA SC DE RL DE CV,JAIBA,LITORAL DEL ESTADO DE CAMPECHE,6/20/2012,6/19/2014
CAMPECHE,CARMEN,SABANCUY,407000710,SPPRB Y S LA ALMENDRA SC DE RL DE CV,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,6/20/2012,6/19/2014
CAMPECHE,CARMEN,CD. DEL CARMEN,402006027,SPPRB Y S DRAGADO DEL CARACOL SC DE RL DE CV,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,11/28/2012,11/27/2014
CAMPECHE,CAMPECHE,CHAMPOTON,404001844,SPPBS 1 DE AGOSTO SC DE RL,PULPO,LITORAL DEL ESTADO DE CAMPECHE ,3/16/2012,3/15/2014
CAMPECHE,CAMPECHE,CHAMPOTON,404001844,SPPBS 1 DE AGOSTO SC DE RL,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE ,3/16/2012,3/15/2014
CAMPECHE,CD. DEL CARMEN,ATASTA,410000574,SPPB Y S LAGUNA MUERTA SC DE RL,JAIBA,LITORAL DEL ESTADO DE CAMPECHE,11/7/2012,11/6/2014
CAMPECHE,CAMPECHE,LERMA CAMPECHE,401004775,SPPAB Y S PUNTA YAXECUL SC DE RL,PULPO,LITORAL DEL ESTADO DE CAMPECHE,4/2/2012,4/1/2014
CAMPECHE,CAMPECHE,LERMA CAMPECHE,401004775,SPPAB Y S PUNTA YAXECUL SC DE RL,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,4/2/2012,4/1/2014
SINALOA,CULIACAN,EL ROBALAR,2501005845,SPENCER ALEXANDER FLORES ALVARADO,JAIBA,"BAHÍA DE ALTATA Y ENSENADA DEL PABELLON, EN EL ESTADO DE SINALOA",5/24/2012,5/23/2016
CAMPECHE,CARMEN,CARMEN,402006647,SPB Y S LOS MILLONARIOS S.C. DE R.L.,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,8/28/2012,8/27/2014
CAMPECHE,CARMEN,CARMEN,402006647,SPB Y S LOS MILLONARIOS S.C. DE R.L.,CAMARÓN SIETE BARBAS,LITORAL DEL ESTADO DE CAMPECHE,8/28/2012,8/27/2014
CAMPECHE,CHAMPOTON,SEYBAPLAYA,403002801,SONIA AMERICA ARELLANO CAHUICH,TIBURÓN,LITORAL DEL ESTADO DE CAMPECHE,6/2/2011,4/1/2014
VERACRUZ,ACULA,EL JIOTAL,3009006390,"SOL DE ORO, S.C. DE R.L. DE C.V.",ESCAMA,"RIO ACULA, ABRA DE ACULA, LA CERCA, PINOLAPA, LOS MANGLITOS, LAS ISLETAS, RINCON DEL VENADO Y PALO CLAVADO.",7/20/2012,7/19/2014
CAMPECHE,CHAMPOTON,SEYBAPLAYA,403002694,SOCORRO DEL CARMEN SILVA DZIB,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,11/7/2012,11/6/2014
CAMPECHE,CARMEN,CD. DEL CARMEN,402006464,"SOCIEDAD VERDIZAL I, S.C. DE R.L. DE C.V.",ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,6/20/2012,6/19/2014
CAMPECHE,CARMEN,CD. DEL CARMEN,402006464,"SOCIEDAD VERDIZAL I, S.C. DE R.L. DE C.V.",CAMARÓN SIETE BARBAS,"DE PUERTO REAL A LA DESEMBOCADURA DEL RIO SAN PEDRO, MUNICIPIO  DEL CARMEN, CAMPECHE",6/20/2012,6/19/2014
BAJA CALIFORNIA,MEXICALI,SAN FELIPE,207001975,"SOCIEDAD PESQUERA ISLA DE CONSAGA, S.P.R. DE R.L.",ESCAMA MARINA,"LITORAL DE LA COSTA  ESTE DEL ESTADO DE BAJA CALIFORNIA, FUERA DE LA ZONA NÚCLEO DE LA RESERVA DE LA BIOSFERA DEL ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO, ASI COMO LAS ZONAS NUCLEO DE LA RESERVA DE LA BIOSFERA BAHÍA DE LOS ANGELES, CANAL DE BALLENAS Y SALSIPUEDES, RESPETAR LAS ZONAS DECRETADAS CORRESPONDIENTES AL PARQUE NACIONAL ARCHIPIELAGO SAN LORENZO",2/27/2012,2/26/2016
TAMAULIPAS,ALDAMA,ALDAMA,2801000361,"SOCIEDAD PESQUERA BARRA LA COMA, S. DE R.L.",JAIBA,"RIO CARRIZALES, BARRA DE SAN VICENTE, LAGUNAS EL VIDAL, CHILILLOS Y LA BARRITA",7/20/2010,7/19/2014
CAMPECHE,PALIZADA,LAGON DULCE,406000737,"SOCIEDAD LA PALICEÑA, SC. DE RL.",ESCAMA DE AGUA DULCE,RIO PALIZADA FRENTE A LA COMUNIDAD LAGON DULCE,7/12/2012,7/11/2014
SAN LUIS POTOSI,TAMPAMOLÓN CORONA,TONATICO,2400000589,SOCIEDAD DE SOLIDARIDAD SOCIAL PESCADORES DEL RIO CLARO,LANGOSTINO,RIO CLARO DEDES EL POBLADO POMOCO HASTA LA RIBERA DEL RIO MOCTEZUMA. DEL POBLADO DEL CHOTE MPIO. DE SAN VICENTE TANCUAYALAB A LA CONFLUENCIA CON EL RIO MOCTEZUMA,7/10/2012,7/9/2014
SAN LUIS POTOSI,TAMPAMOLÓN CORONA,TONATICO,2400000589,SOCIEDAD DE SOLIDARIDAD SOCIAL PESCADORES DEL RIO CLARO,ESCAMA DE AGUA DULCE,RIO CLARO DEDES EL POBLADO POMOCO HASTA LA RIBERA DEL RIO MOCTEZUMA. DEL POBLADO DEL CHOTE MPIO. DE SAN VICENTE TANCUAYALAB A LA CONFLUENCIA CON EL RIO MOCTEZUMA,7/10/2012,7/9/2014
BAJA CALIFORNIA,MEXICALI,VENUSTIANO CARRANZA,203010103,"SOCIEDAD DE PRODUCCIÓN RURAL EL MAYOR CUCAPAH, SPR DE RL",ESCAMA MARINA,"LITORAL DE LA COSTA ESTE DEL ESTADO DE BAJA CALIFORNIA, FUERA DE LA ZONA NÍCLEO DE LA RESERVA DE LA BIOSFERA DEL ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO, ASI COMO LAS ZONAS NUCLEO DE LA RESERVA DE LA BIOSFERA DE LA BAHÍA DE LOS ANGELES, CANAL DE BALLENAS Y SALSIPUEDES, ADEMAS RESPETAR LAS ZONAS DECRETADAS CORRESPONDIENTES AL PARQUE ARCHIPIELAGO SAN LORENZO",3/15/2012,3/14/2014
BAJA CALIFORNIA,MEXICALI,MEXICALI,203010103,"SOCIEDAD DE PRODUCCION RURAL EL MAYOR CUCAPAH, S.P.R. DE R.L.",CURVINA GOLFINA,"AGUAS DE JURISDICCON FEDERAL DEL ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO, FUERA DE LA ZONA NUCLEO DE LA BIOSFERA ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO",2/7/2013,2/6/2015
GUERRERO,COYUCA DE BENITEZ,EL ZAPOTE,1201007653,"SOCIEDAD DE PRODUCCIÓN PESQUERA NUEVA VIDA, SC DE RL DE CV",ESCAMA DE AGUA DULCE,LAGUNA DE MITLA,9/19/2012,9/18/2016
BAJA CALIFORNIA,MEXICALI,COL. NUEVAS,206001174,"SOCIEDAD DE PRODUCCION PESQUERA DOCTOR ALBERTO OVIEDO MOTA, S.P.R. DE R.L.",CURVINA GOLFINA,"AGUAS DE JURISDICCON FEDERAL DEL ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO, FUERA DE LA ZONA NUCLEO DE LA BIOSFERA ALTO GOLFO DE CALIFORNIA Y DELTA DEL RIO COLORADO",2/7/2013,2/6/2015
GUANAJUATO,SAN MIGUEL DE ALLENDE ,SAN MARCOS DE BEGOÑA,1100002110,SOCIEDAD DE PESCADORES DE SAN MARCOS DE BEGOÑA S.P.R. DE R.L.,ESCAMA DE AGUA DULCE,PRESA ALLENDE (11004),8/25/2012,8/24/2015
GUANAJUATO,SAN MIGUEL DE ALLENDE,SAN MARCOS DE BEGOÑA,1100002110,SOCIEDAD DE PESCADORES DE SAN MARCOS DE BEGOÑA S.P.R. DE R.L.,CHARAL,PRESA ALLENDE,9/12/2012,9/11/2015
CAMPECHE,CARMEN,CD. DEL CARMEN,402006498,SOCIEDAD DE B. Y S. LA ESTRELLA DEL MAR SC. DE RL. DE CV.,ESCAMA MARINA,LITORAL DEL ESTADO DE CAMPECHE,4/26/2012,4/25/2014
MICHOACAN,AQUILA,MARUTA,1607000294,"SOCIEDAD COOPERTAIVA DE PRODCCION PESQUERA BAHIA PLAYA LA VENTANA, S.C.L.",LANGOSTINO,"LITORAL DEL PACIFICO, COSTA DE MICHOACAN",11/5/2012,11/4/2016
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,1803000494,"SOCIEDAD COOPERATIVA PALMAR DE CUAUTLA, S.C. DE R.L. DE C.V.",ESCAMA MARINA,AGUAS NACIONALES DEL LITORAL DEL ESTADO DE NAYARIT,4/18/2012,4/17/2016
