NO. TÍTULO,RNP,NOMBRE,MATRÍCULA,MARCA DE MOTOR,TON. NETAS,MOTOR HP
107062994094,07047517,BRISAS # CI,0701138713-0,YAMAHA,0.350,5.00
107062994094,07047525,BRISAS # CII,0701139213-5,YAMAHA,0.350,5.00
107062994094,07047491,BRISAS # CV,0701139113-3,YAMAHA,0.350,5.00
107062994094,07047475,BRISAS # CVIII,0701139413-2,YAMAHA,0.350,5.00
107062994094,07047111,BRISAS # CXI,0701139713-8,YAMAHA,0.350,5.00
107062994094,07047137,BRISAS # CXVI,0701140213-6,YAMAHA,0.350,5.00
107062994094,07047442,BRISAS # CXVII,0701140313-6,YAMAHA,0.350,15.00
107062994094,07047152,BRISAS # CXXI,0701140713-8,YAMAHA,0.350,5.00
107062994094,07047160,BRISAS # CXXXII,0701141813-7,YAMAHA,0.350,5.00
107062994094,07047434,BRISAS # II,0701130113-6,YAMAHA,0.350,40.00
107062994094,07047269,BRISAS # LIV,0701134913-2,YAMAHA,0.350,5.00
107062994094,07047236,BRISAS # LVII,0701135013-3,YAMAHA,0.350,5.00
107062994094,07047186,BRISAS # LX,0701135113-5,YAMAHA,0.350,5.00
107062994094,07047418,BRISAS # LXI,0701135213-6,YAMAHA,0.350,5.00
107062994094,07047210,BRISAS # LXV,0701135513-8,YAMAHA,0.350,5.00
107062994094,07047426,BRISAS # LXVI,0701135613-5,YAMAHA,0.350,5.00
107062994094,07047400,BRISAS # LXVIII,0701135813-9,YAMAHA,0.350,5.00
107062994094,07009814,BRISAS # VII,0701130613-9,YAMAHA,0.350,5.00
107062994094,07047467,BRISAS # XCVII,0701138313-1,YAMAHA,0.350,5.00
107062994094,07047509,BRISAS # XCVIII,0701138413-3,YAMAHA,0.350,5.00
107062994094,07047459,BRISAS # XIX,0701131713-2,YAMAHA,0.350,15.00
107062994094,07009939,BRISAS # XLI,0701133813-1,YAMAHA,0.350,5.00
107062994094,07047178,BRISAS # XLIII,0701133913-9,YAMAHA,0.350,5.00
107062994094,07047384,BRISAS # XLV,0701134113-4,YAMAHA,0.350,5.00
107062994094,07047301,BRISAS # XX,0701131813-3,YAMAHA,0.350,5.00
107062994094,07047251,BRISAS # XXII,0701132013-1,YAMAHA,0.350,5.00
107062994094,07009871,BRISAS # XXVI,0701132313-7,YAMAHA,0.350,5.00
107062994094,07010077,BRISAS # XXVIII,0701132513-6,YAMAHA,0.350,15.00
107062994094,07047145,BRISAS # XXXV,0701133213-7,YAMAHA,0.350,5.00
107062994094,07047293,BRISAS # XXXVI,0701133313-1,YAMAHA,0.350,5.00
107062175058,07047483,BRISAS # C,0701138613-5,YAMAHA,0.350,5.00
107062175058,07047343,BRISAS # CXVIII,0701140413-0,YAMAHA,0.350,5.00
107062175058,07049174,BRISAS # CXXX,0701141613-5,YAMAHA,0.350,5.00
107062175058,07010101,BRISAS # I,0701130013-8,SUZUKI,0.350,70.00
107062175058,07051899,BRISAS # III,0701130213-1,YAMAHA,0.350,5.00
107062175058,07047095,BRISAS # IV,0701130313-4,YAMAHA,0.350,5.00
107062175058,07009822,BRISAS # IX,0701130813-5,YAMAHA,0.350,5.00
107062175058,07052020,BRISAS # L,0701134513-5,YAMAHA,0.350,5.00
107062175058,07047392,BRISAS # LI,0701134613-4,YAMAHA,0.350,5.00
107062175058,07047244,BRISAS # LII,0701134713-1,YAMAHA,0.350,5.00
107062175058,07052038,BRISAS # LIII,0701134813-3,YAMAHA,0.350,5.00
107062175058,07052046,BRISAS # LXIII,0701135313-9,YAMAHA,0.350,5.00
107062175058,07047202,BRISAS # LXIV,0701134013-6,YAMAHA,0.350,5.00
107062175058,07052061,BRISAS # LXIX,0701135913-8,YAMAHA,0.350,5.00
107062175058,07052053,BRISAS # LXVII,0701135713-3,YAMAHA,0.350,5.00
107062175058,07052079,BRISAS # LXX,0701136013-9,YAMAHA,0.350,5.00
107062175058,07052087,BRISAS # LXXI,0701136113-5,YAMAHA,0.350,5.00
107062175058,07052095,BRISAS # LXXII,0701136213-3,YAMAHA,0.350,15.00
107062175058,07053473,BRISAS # LXXV,0701136313-5,YAMAHA,0.350,15.00
107062175058,07051915,BRISAS # VIII,0701130713-4,YAMAHA,0.350,48.00
107062175058,07047285,BRISAS # XCV,0701138113-3,YAMAHA,0.350,15.00
107062175058,07051923,BRISAS # XI,0701130913-4,YAMAHA,0.350,30.00
107062175058,07047327,BRISAS # XII,0701131013-6,YAMAHA,0.350,5.00
107062175058,07051931,BRISAS # XIII,0701131113-4,YAMAHA,0.350,15.00
107062175058,07051949,BRISAS # XIV,0701131213-6,YAMAHA,0.350,40.00
107062175058,07052004,BRISAS # XL,0701133713-4,YAMAHA,0.350,5.00
107062175058,07047228,BRISAS # XLIX,0701134413-3,YAMAHA,0.350,5.00
107062175058,07047194,BRISAS # XLVII,0701134213-6,YAMAHA,0.350,5.00
107062175058,07052012,BRISAS # XLVIII,0701134313-5,YAMAHA,0.350,5.00
107062175058,07051956,BRISAS # XVI,0701131413-4,YAMAHA,0.350,5.00
107062175058,07051964,BRISAS # XVII,0701131513-5,YAMAHA,0.350,5.00
107062175058,07047129,BRISAS # XVIII,0701131613-5,YAMAHA,0.350,15.00
107062175058,07047277,BRISAS # XXIV,0701132113-6,YAMAHA,0.350,5.00
107062175058,07044969,BRISAS # XXIX,0701132613-3,YAMAHA,0.350,5.00
107062175058,07009863,BRISAS # XXV,0701132213-4,YAMAHA,0.350,5.00
107062175058,07009889,BRISAS # XXVII,0701132413-6,YAMAHA,0.350,5.00
107062175058,07051972,BRISAS # XXX,0701132713-4,YAMAHA,0.350,15.00
107062175058,07047350,BRISAS # XXXI,0701132813-7,YAMAHA,0.350,5.00
107062175058,07047319,BRISAS # XXXII,0701132913-6,YAMAHA,0.350,15.00
107062175058,07047103,BRISAS # XXXIII,0701133013-4,YAMAHA,0.350,5.00
107062175058,07047335,BRISAS # XXXIV,0701133113-6,YAMAHA,0.350,5.00
107062175058,07051998,BRISAS # XXXIX,0701133613-5,YAMAHA,0.350,5.00
107062175058,07047376,BRISAS # XXXVII,0701133413-5,YAMAHA,0.350,5.00
107062175058,07051980,BRISAS #XXXVIII,0701133513-9,YAMAHA,0.350,5.00
1260703370594,26081612,ALMITA,26013011135,YAMAHA,0.840,75.00
126070832054-2,26081786,OPOXTLY 4,26013012138,YAMAHA,0.840,75.00
126013993055-3,26081794,OPOXTLY 5,26013013134,YAMAHA,0.840,75.00
126070832054-1,26081778,BEVIRINGUE,26013009133,YAMAHA,0.840,75.00
1260703370376,26081620,AZUL CAMILA,26013010132,YAMAHA,0.840,75.00
102030952037,02026300,PUNTA CANOAS 10,0201362613-5,YAMAHA,0.840,60.00
102030952037,02026318,PUNTA CANOAS 11,0201362713-5,YAMAHA,0.840,75.00
102030952037,02025427,PUNTA CANOAS 12,0201362813-4,SUZUKI,0.840,70.00
102030952037,02026326,PUNTA CANOAS 13,0201362913-3,YAMAHA,0.840,60.00
102030952037,02025435,PUNTA CANOAS 14,0201363013-6,HONDA,0.840,50.00
102030952037,02026284,PUNTA CANOAS 8,0201362413-7,YAMAHA,0.840,75.00
102030952037,02026292,PUNTA CANOAS 9,0201362513-6,YAMAHA,0.840,75.00
230114832112-1,30140230,LA SIERRA,3002945013-3,YAMAHA,0.840,75.00
230114993289-1,30140230,LA SIERRA,3002945013-3,YAMAHA,0.840,75.00
102030371029,02001287,CEIBA,02010124139,HONDA,0.840,90.00
102030371029,02002004,ISABEL,0201012913-6,HONDA,0.840,75.00
102030371029,02001279,MICHEL,02010730134,HONDA,0.840,90.00
102030371029,02001261,MISAEL,02010792134,HONDA,0.840,75.00
230015993053,30075394,DIANA,3002327113-4,MARINER,0.840,60.00
230015993053,30075402,LA PIEL,3002327213-6,YAMAHA,0.840,60.00
103053029130,03031341,ESTERITO II,0302353013-8,YAMAHA,0.840,115.00
103053029130,03031358,ESTERITO III,0302353113-6,EVINRUDE,0.840,105.00
10305360002,03033321,PUNTA LOBOS IV,0304047513-2,JOHNSON,0.840,65.00
10305360002,03033339,PUNTA LOBOS IX,0304048013-5,JOHNSON,0.840,65.00
10305360002,03033354,PUNTA LOBOS VII,0304047813-3,JOHNSON,0.840,65.00
10305360002,03004314,PUNTA LOBOS VIII,0304047913-2,JOHNSON,0.840,65.00
10305360002,03014545,PUNTA LOBOS XI,0304048213-2,EVINRUDE,0.840,115.00
10305360002,03014537,PUNTA LOBOS XIV,0304048513-7,YAMAHA,0.840,60.00
10305360002,03033370,PUNTA LOBOS XVI,0304104913-5,YAMAHA,0.840,75.00
10305360002,03004348,PUNTA LOBOS XVIII,0304105113-5,EVINRUDE,0.840,105.00
10305360002,03016151,PUNTA LOBOS XX,0304105313-4,YAMAHA,0.840,75.00
103053371024,03024593,PUNTA LOBOS I,0304047213-9,YAMAHA,0.840,75.00
103053371024,03033305,PUNTA LOBOS II,0304047313-3,JOHNSON,0.840,65.00
103053371024,03033313,PUNTA LOBOS III,0304047413-4,JOHNSON,0.840,65.00
103053371024,03033321,PUNTA LOBOS IV,0304047513-2,JOHNSON,0.840,65.00
103053371024,03033339,PUNTA LOBOS IX,0304048013-5,JOHNSON,0.840,65.00
103053371024,03015153,PUNTA LOBOS V,0304047613-7,HONDA,0.840,90.00
103053371024,03033347,PUNTA LOBOS VI,0304047713-3,JOHNSON,0.840,65.00
103053371024,03033354,PUNTA LOBOS VII,0304047813-3,JOHNSON,0.840,65.00
103053371024,03004314,PUNTA LOBOS VIII,0304047913-2,JOHNSON,0.840,65.00
103053371024,03033362,PUNTA LOBOS X,0304048113-5,JOHNSON,0.840,65.00
103053371024,03014545,PUNTA LOBOS XI,0304048213-2,EVINRUDE,0.840,115.00
103053371024,03014552,PUNTA LOBOS XII,0304048313-8,HONDA,0.840,75.00
103053371024,03024885,PUNTA LOBOS XIII,0304048413-5,EVINRUDE,0.840,65.00
103053371024,03014537,PUNTA LOBOS XIV,0304048513-7,YAMAHA,0.840,60.00
103053371024,03014594,PUNTA LOBOS XIX,0304105213-8,EVINRUDE,0.840,105.00
103053371024,03004447,PUNTA LOBOS XL,0304182313-5,HONDA,0.840,90.00
103053371024,03004454,PUNTA LOBOS XLI,0304182413-8,HONDA,0.840,90.00
103053371024,03004462,PUNTA LOBOS XLII,0304182513-5,HONDA,0.840,90.00
103053371024,03004470,PUNTA LOBOS XLIII,0304182613-7,HONDA,0.840,90.00
103053371024,03004488,PUNTA LOBOS XLIV,0304182713-6,HONDA,0.840,90.00
103053371024,03004496,PUNTA LOBOS XLV,0304182813-8,HONDA,0.840,90.00
103053371024,03004322,PUNTA LOBOS XV,0304048613-9,EVINRUDE,0.840,90.00
103053371024,03033370,PUNTA LOBOS XVI,0304104913-5,YAMAHA,0.840,75.00
103053371024,03004330,PUNTA LOBOS XVII,0304105013-2,HONDA,0.840,90.00
103053371024,03004348,PUNTA LOBOS XVIII,0304105113-5,EVINRUDE,0.840,105.00
103053371024,03016151,PUNTA LOBOS XX,0304105313-4,YAMAHA,0.840,75.00
103053371024,03004355,PUNTA LOBOS XXXI,0304181413-4,HONDA,0.840,90.00
103053371024,03004363,PUNTA LOBOS XXXII,0304181513-2,HONDA,0.840,90.00
103053371024,03004371,PUNTA LOBOS XXXIII,0304181613-7,HONDA,0.840,90.00
103053371024,03004389,PUNTA LOBOS XXXIV,0304181713-3,HONDA,0.840,90.00
103053371024,03004439,PUNTA LOBOS XXXIX,0304182213-9,HONDA,0.840,90.00
103053371024,03004397,PUNTA LOBOS XXXV,0304181813-3,HONDA,0.840,90.00
103053371024,03004405,PUNTA LOBOS XXXVI,0304181913-2,HONDA,0.840,90.00
103053371024,03004413,PUNTA LOBOS XXXVII,0304182013-3,HONDA,0.840,90.00
103053371024,03004421,PUNTA LOBOS XXXVIII,0304182113-9,HONDA,0.840,90.00
11804417504,18010124,BLANCA IV,1801088213-3,JOHNSON,0.840,35.00
11804417504,18025148,CHIQUILLA,1801325413-5,MARINER,0.840,55.00
11804417504,18032797,OSTRICAMICHIN CVII,1801774813-3,YAMAHA,0.840,60.00
11804417504,18032805,OSTRICAMICHIN CVIII,1801773913-8,HONDA,0.840,8.00
11804417504,18032813,OSTRICAMICHIN CXIII,1801774713-6,YAMAHA,0.840,60.00
11804417504,18032821,OSTRICAMICHIN CXVI,1801774313-6,MERCURY,0.840,50.00
11804417504,18009977,OSTRICAMICHIN I,1801088813-6,YAMAHA,1.750,75.00
11804417504,18008359,OSTRICAMICHIN LIV,1801416413-4,YAMAHA,0.840,75.00
11804417504,18008367,OSTRICAMICHIN LVI,1801416613-2,YAMAHA,0.350,15.00
11804417504,18008508,OSTRICAMICHIN LXXXIV,1801418613-9,YAMAHA,0.350,25.00
11804417504,18008706,OSTRICAMICHIN LXXXVI,1801461713-2,YAMAHA,0.350,15.00
11804417504,18009654,OSTRICAMICHIN XIII,1801190013-6,YAMAHA,0.840,60.00
11804417504,18008326,OSTRICAMICHIN XLVII,1801415813-0,YAMAHA,0.840,15.00
11804417504,18008193,OSTRICAMICHIN XXI,1801413013-5,YAMAHA,0.840,8.00
11804417504,18008227,OSTRICAMICHIN XXII,1801413313-5,SUZUKI,0.840,15.00
11804417504,18008268,OSTRICAMICHIN XXVII,1801413813-2,YAMAHA,0.840,15.00
11804417504,18025155,PAVA III,1801619913-6,YAMAHA,0.840,100.00
102030202002,02021541,ANA KAREN,0201270813-5,YAMAHA,0.840,40.00
102030202002,02027704,MARY,0201384713-6,YAMAHA,0.840,60.00
102030202002,02027712,ZENAIDA,0201384813-8,YAMAHA,0.840,60.00
102030371026,02030930,AGUILA IX,0201347813-6,YAMAHA,0.840,60.00
102030371026,02030914,AGUILA VII,0201321013-3,YAMAHA,0.840,60.00
102030371026,02030922,AGUILA VIII,0201347713-3,YAMAHA,0.840,60.00
102030371026,02030948,AGUILA X,0201347913-5,YAMAHA,0.840,60.00
126047998182,26052555,MEMITO I,2602512013-6,YAMAHA,0.840,75.00
126047998182,26052563,MEMITO II,2602512113-4,YAMAHA,0.840,75.00
126047998182,26052571,MEMITO III,2602512213-6,YAMAHA,0.840,75.00
126047998182,26052589,MEMITO IV,2602512313-5,YAMAHA,0.840,75.00
126047998182,26041829,WILLIAM I,2602152213-6,YAMAHA,0.840,75.00
126047998182,26041837,WILLIAM II,2602152313-5,YAMAHA,0.840,75.00
126047998182,26041845,WILLIAM III,2602152413-3,YAMAHA,0.840,75.00
126047998182,26041853,WILLIAM IV,2602152513-5,YAMAHA,0.840,75.00
102030371027,02033918,DANIELA IX,02014449133,HONDA,0.840,115.00
102030371027,02033900,DANIELA VIII,02014448134,YAMAHA,0.840,60.00
102030371027,02033926,DANIELA X,02014450131,YAMAHA,0.840,48.00
102030371027,02033934,DANIELA XI,02014451136,YAMAHA,0.840,40.00
102030371028,02033108,GABRIELA IX,02014474135,YAMAHA,0.840,75.00
102030371028,02027886,GABRIELA V,0201322013-8,YAMAHA,0.840,60.00
102030371028,02033082,GABRIELA VII,02014472135,YAMAHA,0.840,40.00
102030371028,02033116,GABRIELA X,02014475134,YAMAHA,0.840,40.00
102030371028,02033124,GABRIELA XI,02014476133,SUZUKI,0.840,60.00
102063999114,02030294,CHINA,02014405131,YAMAHA,0.840,115.00
102063999114,02030302,GABYS,02014407135,YAMAHA,0.840,115.00
102063999114,02030310,JOSELY,02014406137,YAMAHA,0.840,115.00
102063999114,02030237,ROSALINA II,02014397135,YAMAHA,1.750,115.00
11804417526,18012328,ELIZABETH,1801202213-4,SIN MOTOR,0.840,0.00
11804417526,18012336,LA ABUSADORA,1801202613-2,SIN MOTOR,0.840,0.00
11804417526,18012344,LA BALA,1801187713-3,SIN MOTOR,0.350,0.00
11804417526,18031831,LA BUENA SUERTE,1801202813-4,SIN MOTOR,0.840,0.00
11804417526,18012369,LA CAMPESINA,1801201513-9,SIN MOTOR,0.350,0.00
11804417526,18031823,LA CELESTE,1801186013-8,SIN MOTOR,0.350,0.00
11804417526,18012377,LA CHALO,1801189913-3,SIN MOTOR,0.350,0.00
11804417526,18012401,LA CHIMIRRIA,1801201813-1,SIN MOTOR,0.350,0.00
11804417526,18012484,LA INDIA,1801188213-6,SIN MOTOR,0.840,0.00
11804417526,18012492,LA INDIA II,1801202713-5,SIN MOTOR,0.350,0.00
11804417526,18012526,LA LILY,1801201313-1,SIN MOTOR,0.350,0.00
11804417526,18012542,LA LUPITA,1801186413-9,SIN MOTOR,0.350,0.00
11804417526,18012567,LA MALAGUEÑA,1801201413-5,SIN MOTOR,0.350,0.00
11804417526,18012575,LA MELONA,1801185713-8,SIN MOTOR,0.350,0.00
11804417526,18012591,LA MONA,1801201913-9,SIN MOTOR,0.840,0.00
11804417526,18012617,LA NAY,1801202313-0,SIN MOTOR,0.840,0.00
11804417526,18022608,LA PALOMA,1801187013-9,SIN MOTOR,0.350,0.00
11804417526,18012641,LA POTRANCA,1801202113-7,SIN MOTOR,0.840,0.00
11804417526,18012682,LA SANTA,1801186713-8,SIN MOTOR,0.350,0.00
11804417526,18012690,LA SARDINA,1801189413-8,SIN MOTOR,0.840,0.00
11804417526,18012708,LA SOMBRA,1801187513-8,SIN MOTOR,0.350,0.00
11804417526,18012716,LA TABAQUERA,1801189113-8,SIN MOTOR,0.840,0.00
11804417526,18012740,LA VANESSA,1801185813-9,SIN MOTOR,0.350,0.00
11804417526,18012757,LA YARA,1801200713-2,SIN MOTOR,0.350,0.00
11804417526,18012799,MA. GUADALUPE,1801200513-3,SIN MOTOR,0.350,0.00
11804417526,18031815,ROSANGELA,1801185613-3,SIN MOTOR,0.350,0.00
11804417526,18012849,YURITZA ZUSET,1801189213-6,SIN MOTOR,0.350,0.00
102030025062,02022838,DAYNET I,0201269813-8,YAMAHA,0.840,48.00
102030025062,02022846,DAYNET II,0201269913-8,YAMAHA,0.840,48.00
102030025062,02025062,DAYNET III,0201270013-8,YAMAHA,0.840,48.00
102030025062,02031425,DAYNET IV,0201270113-8,YAMAHA,0.840,115.00
125080993419,25089863,SALEM,2503267613-1,YAMAHA,0.840,75.00
125080993122,25023862,EL TIGRE,2503017313-9,HONDA,0.840,75.00
125080993122,25023920,HILDA VERONICA,2503017113-6,YAMAHA,0.840,75.00
125080993122,25023870,JUDITH GUADALUPE,2503017013-6,HONDA,1.750,50.00
125080993122,25023938,KARLA KARINA I,2503016713-1,MERCURY,0.840,75.00
125080993122,25023946,LA ANITA,2503017713-4,HONDA,0.840,50.00
125080993122,25023953,LA CORITA,2503017213-3,HONDA,0.840,50.00
125080993122,25023961,LA FORY,2503017813-3,YAMAHA,1.750,48.00
125080993122,25023888,LA MONTONES,2503016813-3,YAMAHA,1.750,115.00
125080993122,25023896,LA URAPENCE I,2503016913-2,HONDA,0.840,50.00
125080993122,25023904,PUNTA TIBURON I,2503017513-8,YAMAHA,1.750,48.00
125080993122,25023912,PUNTA TIBURON II,2503017613-1,MERCURY,1.750,55.00
125080993122,25023979,YADIRA,2503017413-5,HONDA,0.840,75.00
1020300300146,02023844,VIKINA I,0201333313-7,SUZUKI,0.840,50.00
1020300300146,02023851,VIKINA II,0201333413-2,SUZUKI,0.350,50.00
1020300300146,02023869,VIKINA III,0201333513-6,SUZUKI,0.840,50.00
1020300300146,02023877,VIKINA IV,0201333613-6,SUZUKI,0.350,50.00
10305383223-08,03038619 ,RODRIGUEZ XI,03043924134 ,YAMAHA,0.840,60.00
10305383223-08,03038627,RODRIGUEZ XII,03043925132 ,SUZUKI,0.840,115.00
10305383223-08,03038635,RODRIGUEZ XIII,03043926132,HONDA,0.840,50.00
CP-004/2015,02015014,ANGEL DEL MAR,0202070513-6,YAMAHA,0.840,75.00
CP-004/2015,02021848,ANGEL DEL MAR I,0201303510-7,YAMAHA,0.840,115.00
CP-004/2015,02021855,ANGEL DEL MAR II,0201303610-6,YAMAHA,0.840,115.00
CP-004/2015,02021863,ANGEL DEL MAR III,0201303710-7,YAMAHA,0.840,115.00
CP-004/2015,02015063,CHIWILLIES I,0202050113-7,YAMAHA,0.840,115.00
CP-004/2015,02015071,CHIWILLIES II,0202050213-5,YAMAHA,0.840,115.00
CP-005/2015,02013340,BRISA,0201229913-0,SUZUKI,0.840,90.00
CP-005/2015,02000388,EL BUFEO,0201183213-0,SUZUKI,1.750,115.00
CP-005/2015,02025351,HANNA,0201356913-2,SUZUKI,0.840,70.00
CP-005/2015,02004133,LA CHAPARRA,0201132713-4,YAMAHA,0.840,75.00
CP-005/2015,02023026,PINTA,0201292413-2,YAMAHA,0.840,90.00
12508037101B,25023862,EL TIGRE,2503017313-9,HONDA,0.840,75.00
12508037101B,25023920,HILDA VERONICA,2503017113-6,YAMAHA,0.840,75.00
12508037101B,25023870,JUDITH GUADALUPE,2503017013-6,HONDA,1.750,50.00
12508037101B,25023938,KARLA KARINA I,2503016713-1,MERCURY,0.840,75.00
12508037101B,25023946,LA ANITA,2503017713-4,HONDA,0.840,50.00
12508037101B,25023953,LA CORITA,2503017213-3,HONDA,0.840,50.00
12508037101B,25023961,LA FORY,2503017813-3,YAMAHA,1.750,48.00
12508037101B,25023888,LA MONTONES,2503016813-3,YAMAHA,1.750,115.00
12508037101B,25023896,LA URAPENCE I,2503016913-2,HONDA,0.840,50.00
12508037101B,25023904,PUNTA TIBURON I,2503017513-8,YAMAHA,1.750,48.00
12508037101B,25023912,PUNTA TIBURON II,2503017613-1,MERCURY,1.750,55.00
12508037101B,25023979,YADIRA,2503017413-5,HONDA,0.840,75.00
002/2015,02015568,CP020/94-1,0201219413-5,YAMAHA,0.350,48.00
002/2015,02015576,CP020/94-2,0201219513-8,YAMAHA,0.350,60.00
002/2015,02015584,CP020/94-3,0201219613-1,YAMAHA,0.350,60.00
002/2015,02015593,CP020/94-4,0201219713-4,YAMAHA,0.350,60.00
002/2015,02015600,CP020/94-5,0201219813-3,YAMAHA,0.350,48.00
002/2015,02015618,CP020/94-6,0201219913-2,YAMAHA,0.350,48.00
002/2015,02015622,CP020/94-7,0201220013-8,YAMAHA,0.350,48.00
12508017531,25002858,ESTRELLITA MARINERA I,2502008913-4,G. FISHER,0.840,15.00
12508017531,25002866,ESTRELLITA MARINERA II,2502009013-8,JOHNSON,0.840,6.00
12508017531,25002874,ESTRELLITA MARINERA III,2502009113-4,JOHNSON,0.840,10.00
12508017531,25002882,ESTRELLITA MARINERA IV,2502009213-2,MERCURY,0.840,15.00
12508017531,25002890,ESTRELLITA MARINERA IX,2502009713-1,YAMAHA,0.840,15.00
12508017531,25002908,ESTRELLITA MARINERA V,2502009313-5,YAMAHA,0.840,8.00
12508017531,25002916,ESTRELLITA MARINERA VI,2502009413-3,YAMAHA,0.840,7.00
12508017531,25002924,ESTRELLITA MARINERA VII,2502009513-4,JOHNSON,0.840,15.00
12508017531,25002932,ESTRELLITA MARINERA VIII,2502009613-9,YAMAHA,0.840,15.00
12508017531,25002940,ESTRELLITA MARINERA X,2502009813-4,YAMAHA,0.840,15.00
12508017531,25002957,ESTRELLITA MARINERA XI,2502009913-3,YAMAHA,0.840,15.00
12508017531,25002965,ESTRELLITA MARINERA XII,2502010013-7,YAMAHA,0.840,15.00
12508017531,25002973,ESTRELLITA MARINERA XIII,2502010113-2,YAMAHA,0.840,5.00
10203037120,02029643,VALLE TRANQUILO NO.1,02014389137,YAMAHA,0.840,75.00
10203037120,02029650,VALLE TRANQUILO NO.2,02014390132,YAMAHA,0.840,75.00
10203037120,02029668,VALLE TRANQUILO NO.3,02014391138,YAMAHA,0.840,75.00
10203037120,02029676,VALLE TRANQUILO NO.4,02014392138,YAMAHA,0.840,75.00
10203037120,02029684,VALLE TRANQUILO NO.5,02014393135,YAMAHA,0.840,75.00
230064832069,30124861,CHERNA 1,3001736713-3,YAMAHA,0.840,75.00
230064832069,30100481,SUSAN,3001728313-4,YAMAHA,0.840,60.00
230064832069,30032866,SUSI,3001706413-8,YAMAHA,0.840,60.00
12510617530,25102740,LA LOBA,2503024513-5,A REMO,0.280,0.00
12510617530,25143942,LA LORA,2503024413-4,A REMO,0.280,0.00
12510617530,25143959,LA OSA,2503024313-6,A REMO,0.280,0.00
12510617530,25102732,LA ZORRA,2503024213-6,A REMO,0.280,0.00
102030371025,02034304,JATAY #1,0201350113-8,YAMAHA,0.840,115.00
1260961750804,26097162,S.C.P.P.L.B. #  1,2603338413-2,YAMAHA,0.840,48.00
1260961750804,26097170,S.C.P.P.L.B. #  2,2603338513-5,JOHNSON,0.840,65.00
1260961750804,26097378,S.C.P.P.L.B. #  3,2603338613-2,YAMAHA,0.840,48.00
1260961750804,26097386,S.C.P.P.L.B. #  4,2603165713-5,EVINRUDE,0.840,65.00
1260961750804,26097394,S.C.P.P.L.B. #  5,2603338713-9,YAMAHA,0.840,75.00
1260961750804,26097402,S.C.P.P.L.B. #  6,2603338813-6,YAMAHA,0.840,40.00
1260961750804,26097410,S.C.P.P.L.B. #  7,2603166013-3,HONDA,0.840,50.00
1260961750804,26097618,S.C.P.P.L.B. #  8,2603338913-6,YAMAHA,0.840,48.00
1260961750804,26097626,S.C.P.P.L.B. #  9,2603339013-9,EVINRUDE,0.840,55.00
1260961750804,26097634,S.C.P.P.L.B. # 10,2603339113-2,YAMAHA,0.840,48.00
1260961750804,26097642,S.C.P.P.L.B. # 11,2603166413-9,MERCURY,0.840,60.00
1260961750804,26098178,S.C.P.P.L.B. # 12,2603166513-2,YAMAHA,0.840,48.00
1260961750804,26098186,S.C.P.P.L.B. # 13,2603166613-1,MERCURY,0.840,55.00
1260471751771,26079947,GOLPAC I,2601292913-8,MERCURY,0.840,60.00
1260471751748,26079954,GOLPAC II,2601292813-8,YAMAHA,0.840,75.00
1260211751972,26038778,ALVERMI I,2603310013-6,YAMAHA,0.840,75.00
1260211751972,26038786,ALVERMI II,2603310113-4,YAMAHA,0.840,75.00
1260211751972,26038794,ALVERMI III,2603310213-6,YAMAHA,0.840,85.00
1260211751972,26038802,ALVERMI IV,2603310313-6,YAMAHA,0.840,75.00
1260211751972,26038810,ALVERMI V,2603310413-4,YAMAHA,0.840,75.00
1260211751733,26040538,JAIBA 1,2603296713-8,YAMAHA,0.840,75.00
1260961750121,26102160,LA JAIBA 1,2603349813-8,YAMAHA,0.840,75.00
1260961750121,26102368,LA JAIBA 2,2603349913-8,YAMAHA,0.840,75.00
1260961750121,26102376,LA JAIBA 3,2603350013-3,YAMAHA,0.840,75.00
1260961750121,26102384,LA JAIBA 4,2603350113-5,YAMAHA,0.840,75.00
1260961750121,26102392,LA JAIBA 5,2603350213-6,YAMAHA,0.840,75.00
1260961750121,26102400,LA JAIBA 6,2603350313-9,YAMAHA,0.840,75.00
1260961750121,26102608,LA JAIBA 7,2603350413-5,YAMAHA,0.840,75.00
1020301750065,02033827,ISLAS DEL GOLFO VII,0202100713-8,YAMAHA,0.840,115.00
1020301750062,02033892,ISLAS DEL GOLFO XIV,0202100613-7,YAMAHA,0.840,75.00
1020301750063,02033785,ISLAS DEL GOLFO III,0202100313-8,YAMAHA,0.840,115.00
1020301750066,02033793,ISLAS DEL GOLFO IV,0202072813-3,YAMAHA,0.840,100.00
1020301750058,02033819,ISLAS DEL GOLFO VI,0202129613-3,YAMAHA,1.750,115.00
1020301750059,02033835,ISLAS DEL GOLFO VIII,0202100513-7,YAMAHA,0.840,115.00
1020301750067,02033843,ISLAS DEL GOLFO IX,0202072713-2,YAMAHA,0.840,100.00
1020301750060,02033850,ISLAS DEL GOLFO X,0202091113-6,YAMAHA,0.840,115.00
